HS2,HS2 ID,HS4,HS4 ID,Section,Section ID,Trade Value,Trade Value Growth,Trade Value Growth Value,Year
Paper articles,1048,Cigarette Paper,104813,Paper Goods,10,768.0,-0.9898391193903472,-74816.0,2022
Paper articles,1048,Wallpaper,104814,Paper Goods,10,11550.0,-0.4116748166259169,-8082.0,2022
Paper articles,1048,Other Carbon Paper,104816,Paper Goods,10,54026.99999999999,0.7019058119388878,22282.0,2022
Paper articles,1048,Letter Stock,104817,Paper Goods,10,87940.0,0.1579432484034498,11995.0,2022
Paper articles,1048,Toilet Paper,104818,Paper Goods,10,1618484.0,0.687842512360427,659577.0,2022
Paper articles,1048,Paper Containers,104819,Paper Goods,10,98879287.0,0.0829656101177405,7575107.0,2022
Paper articles,1048,Paper Notebooks,104820,Paper Goods,10,2290256.0,0.1776814712276754,345540.0,2022
Paper articles,1048,Paper Labels,104821,Paper Goods,10,1916759.0,0.3471890322072781,493975.0,2022
Paper articles,1048,Paper Spools,104822,Paper Goods,10,4033.0,-0.9041633002233734,-38049.0,2022
Paper articles,1048,Shaped Paper,104823,Paper Goods,10,11072227.0,0.0011136618652412,12317.0,2022
"Books, newspapers, & other prints",1049,Brochures,104901,Paper Goods,10,2305749.0,0.5913394380428121,856813.0,2022
"Books, newspapers, & other prints",1049,Newspapers,104902,Paper Goods,10,222937.0,2.569847878302642,160487.0,2022
"Books, newspapers, & other prints",1049,Children's Picture Books,104903,Paper Goods,10,96786.0,-0.5768955025529832,-131966.0,2022
"Books, newspapers, & other prints",1049,Maps,104905,Paper Goods,10,414.0,-0.4487350199733688,-337.0,2022
"Books, newspapers, & other prints",1049,Architectural Plans,104906,Paper Goods,10,22162.000000000004,6.494758200879271,19205.000000000004,2022
"Books, newspapers, & other prints",1049,Documents of title (bonds etc) and unused stamps,104907,Paper Goods,10,9054195.0,1.82382975299351,5847842.0,2022
"Books, newspapers, & other prints",1049,Decals,104908,Paper Goods,10,6829.0,-0.7805238630885425,-24286.0,2022
"Books, newspapers, & other prints",1049,Postcards,104909,Paper Goods,10,3228.0,-0.0702764976958525,-244.0,2022
"Books, newspapers, & other prints",1049,Calendars,104910,Paper Goods,10,25892.0,-0.0392935327075062,-1059.0,2022
"Books, newspapers, & other prints",1049,Other Printed Material,104911,Paper Goods,10,1252310.0,-0.3305270901014706,-618281.0,2022
Silk,1150,Silk Fabrics,115007,Textiles,11,36917.0,0.4045426875665804,10633.0,2022
Wool & animal hair,1151,Wool,115101,Textiles,11,1866145.0,-0.1511383914458137,-332264.0,2022
Wool & animal hair,1151,Animal Hair,115102,Textiles,11,37.00000000000001,-0.9647619047619048,-1013.0,2022
Wool & animal hair,1151,Garnetted Wool or Animal Hair,115104,Textiles,11,40084.0,,,2022
Wool & animal hair,1151,Prepared Wool or Animal Hair,115105,Textiles,11,5935.0,1.3012795657231484,3356.0,2022
Wool & animal hair,1151,Non-Retail Carded Wool Yarn,115106,Textiles,11,19872.0,-0.028169014084507,-576.0,2022
Wool & animal hair,1151,Non-Retail Combed Wool Yarn,115107,Textiles,11,9114.0,1.2175182481751825,5004.0,2022
Wool & animal hair,1151,Non-Retail Animal Hair Yarn,115108,Textiles,11,3090.0,18.55696202531645,2932.0,2022
Wool & animal hair,1151,Retail Wool or Animal Hair Yarn,115109,Textiles,11,25283.000000000004,20.77691645133505,24122.000000000004,2022
Wool & animal hair,1151,Horsehair Yarn,115110,Textiles,11,30343.000000000004,,,2022
Wool & animal hair,1151,Carded Wool or Animal Hair Fabric,115111,Textiles,11,1014942.0,0.0670301434843311,63758.0,2022
Wool & animal hair,1151,Combed Wool or Animal Hair Fabric,115112,Textiles,11,3279155.0,0.3623325986751225,872140.0,2022
Wool & animal hair,1151,Horsehair Fabric,115113,Textiles,11,12393.000000000002,4.282608695652175,10047.000000000002,2022
Cotton,1152,Raw Cotton,115201,Textiles,11,7572.0,-0.6181350547178375,-12257.0,2022
Cotton,1152,Cotton Waste,115202,Textiles,11,129750.0,-0.2567238564431587,-44815.0,2022
Cotton,1152,Prepared Cotton,115203,Textiles,11,145839.0,0.3404319852941176,37039.0,2022
Cotton,1152,Cotton Sewing Thread,115204,Textiles,11,92260.0,-0.534353187000651,-105873.0,2022
Cotton,1152,Non-Retail Pure Cotton Yarn,115205,Textiles,11,3014475.0,-0.0141448252721139,-43251.0,2022
Cotton,1152,Non-Retail Mixed Cotton Yarn,115206,Textiles,11,1787889.0,0.6706510617422384,717714.0,2022
Cotton,1152,Retail Cotton Yarn,115207,Textiles,11,5893.0,4.688223938223938,4857.0,2022
Cotton,1152,Light Pure Woven Cotton,115208,Textiles,11,6347182.0,1.43773975349078,3743466.0,2022
Cotton,1152,Heavy Pure Woven Cotton,115209,Textiles,11,35309854.0,0.1010776292250597,3241402.9999999963,2022
Cotton,1152,Light Mixed Woven Cotton,115210,Textiles,11,179974.0,-0.284821318582629,-71675.0,2022
Cotton,1152,Heavy Mixed Woven Cotton,115211,Textiles,11,793990.0,-0.3743696340095059,-475114.0,2022
Cotton,1152,Other Cotton Fabrics,115212,Textiles,11,848518.0,2.11984969151463,576544.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Flax Fibers,115301,Textiles,11,471.00000000000006,-0.9497331910352188,-8899.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute and Other Textile Fibers,115303,Textiles,11,3761.0,0.3696285506190823,1015.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Coconut and Other Vegetable Fibers,115305,Textiles,11,39611.0,0.5340020137866935,13789.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute Yarn,115307,Textiles,11,23.0,,,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Other Vegetable Fibers Yarn,115308,Textiles,11,9058.0,92.38144329896907,8961.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Flax Woven Fabric,115309,Textiles,11,765426.0,-0.3832377548167301,-475613.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Jute Woven Fabric,115310,Textiles,11,71.0,-0.9814814814814816,-3763.0,2022
"Vegetable textile fibers, paper yarn & fabrics",1153,Other Vegetable Fibers Fabric,115311,Textiles,11,233954.0,-0.0665139811031665,-16670.0,2022
Man-made filaments,1154,Artificial Filament Sewing Thread,115401,Textiles,11,998717.0,0.6081648361026619,377688.0,2022
Man-made filaments,1154,Non-Retail Synthetic Filament Yarn,115402,Textiles,11,9915531.0,0.3681244218724819,2667995.0,2022
Man-made filaments,1154,Non-Retail Artificial Filament Yarn,115403,Textiles,11,103.0,-0.9744543650793652,-3929.0,2022
Man-made filaments,1154,Synthetic Monofilament,115404,Textiles,11,73879.0,-0.638505463103865,-130492.0,2022
Man-made filaments,1154,Retail Artificial Filament Yarn,115406,Textiles,11,6754.000000000001,,,2022
Man-made filaments,1154,Synthetic Filament Yarn Woven Fabric,115407,Textiles,11,17125848.0,0.826959206047645,7751885.0,2022
Man-made filaments,1154,Artificial Filament Yarn Woven Fabric,115408,Textiles,11,564336.0,-0.0501840435039459,-29817.0,2022
Man-made staple fibres,1155,Synthetic Filament Tow,115501,Textiles,11,8.0,-0.9994124990820298,-13609.0,2022
Man-made staple fibres,1155,Unprocessed Synthetic Staple Fibers,115503,Textiles,11,1291917.0,-0.5029612638829684,-1307311.0,2022
Man-made staple fibres,1155,Unprocessed Artificial Staple Fibers,115504,Textiles,11,1224.0,-0.9411425274091172,-19572.0,2022
Man-made staple fibres,1155,Artificial Fibers Waste,115505,Textiles,11,16267119.0,4.128258810140429,13095064.0,2022
Man-made staple fibres,1155,Processed Synthetic Staple Fibers,115506,Textiles,11,745442.0,0.7258957760305245,313526.0,2022
Man-made staple fibres,1155,Processed Artificial Staple Fibers,115507,Textiles,11,4785.0,-0.6333052341175569,-8264.0,2022
Man-made staple fibres,1155,Non-Retail Artificial Staple Fibers Sewing Thread,115508,Textiles,11,1310274.0,-0.1937053246165055,-314782.0,2022
Man-made staple fibres,1155,Non-Retail Synthetic Staple Fibers Yarn,115509,Textiles,11,5980986.0,0.3394572419657572,1515755.0,2022
Man-made staple fibres,1155,Non-Retail Artificial Staple Fibers Yarn,115510,Textiles,11,122066.0,17.124127691165555,115331.0,2022
Man-made staple fibres,1155,Synthetic Fabrics,115512,Textiles,11,8662541.0,0.2533639550582346,1751108.0,2022
Man-made staple fibres,1155,Light Synthetic Cotton Fabrics,115513,Textiles,11,178362.0,-0.2815921119408395,-69912.0,2022
Man-made staple fibres,1155,Heavy Synthetic Cotton Fabrics,115514,Textiles,11,328059.0,-0.4064053269159436,-224606.0,2022
Man-made staple fibres,1155,Other Synthetic Fabrics,115515,Textiles,11,2674905.0,-0.4584582213516756,-2264520.0,2022
Man-made staple fibres,1155,Woven Fabric of Synthetic Staple Fibers,115516,Textiles,11,6189199.0,1.5659943913950534,3777191.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Wadding,115601,Textiles,11,73659.0,-0.669440068931163,-149172.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Felt,115602,Textiles,11,19244.0,-0.6706091778922685,-39179.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Non-woven Textiles,115603,Textiles,11,6150110.0,-0.4559091237630669,-5153351.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Rubber Textiles,115604,Textiles,11,43249.0,-0.2383191560557228,-13532.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Metallic Yarn,115605,Textiles,11,2445.0,-0.7240717751946733,-6416.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Gimp Yarn,115606,Textiles,11,24.0,-0.9964999270818142,-6833.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Twine and Rope,115607,Textiles,11,1381655.0,-0.1086234793783838,-168369.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",115608,Textiles,11,8742741.0,-0.1118063963009089,-1100542.0,2022
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,Other Articles of Twine and Rope,115609,Textiles,11,412229.0,2.8076276509273628,303965.0,2022
Carpets & textile floor covers,1157,Knotted Carpets,115701,Textiles,11,7899907.0,-0.02527792553011,-204872.0,2022
Carpets & textile floor covers,1157,Hand-Woven Rugs,115702,Textiles,11,15755659.0,-0.0008842961433907,-13945.0,2022
Carpets & textile floor covers,1157,Tufted Carpets,115703,Textiles,11,1081629.0,-0.4780331992097356,-990589.0,2022
Carpets & textile floor covers,1157,Felt Carpets,115704,Textiles,11,77409.0,1.6810168669691408,48536.0,2022
Carpets & textile floor covers,1157,Other Carpets,115705,Textiles,11,1630117.0,0.0693772669334888,105756.0,2022
Special woven fabrics and tapestries,1158,Woven Fabrics,115801,Textiles,11,478705.0,-0.3130434283467437,-218144.0,2022
Special woven fabrics and tapestries,1158,Terry Fabric,115802,Textiles,11,4877.0,-0.7805328053280532,-17345.0,2022
Special woven fabrics and tapestries,1158,Gauze,115803,Textiles,11,295.0,,,2022
Special woven fabrics and tapestries,1158,Tulles and Net Fabric,115804,Textiles,11,7259227.000000001,0.141880553496666,901971.0000000008,2022
Special woven fabrics and tapestries,1158,Hand-Woven Tapestries,115805,Textiles,11,271346.0,-0.1133729573948758,-34697.0,2022
Special woven fabrics and tapestries,1158,Narrow Woven Fabric,115806,Textiles,11,5269302.0,0.5005912030355257,1757818.0,2022
Special woven fabrics and tapestries,1158,Labels,115807,Textiles,11,497332.0,0.6307036526985376,192352.0,2022
Special woven fabrics and tapestries,1158,Ornamental Trimmings,115808,Textiles,11,381092.0,-0.39971804585299,-253763.0,2022
Special woven fabrics and tapestries,1158,Metallic Fabric,115809,Textiles,11,16295.0,4.572845417236662,13371.0,2022
Special woven fabrics and tapestries,1158,Embroidery,115810,Textiles,11,2148906.0,0.6442282310038954,841967.0,2022
Special woven fabrics and tapestries,1158,Quilted Textiles,115811,Textiles,11,142987.99999999997,-0.7038476116308596,-339831.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Gum Coated Textile Fabric,115901,Textiles,11,1326877.0,18.29301344965468,1258102.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Plastic Coated Textile Fabric,115903,Textiles,11,8182081.0,0.2483367625892036,1627695.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Linoleum,115904,Textiles,11,71.0,-0.7248062015503876,-187.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Textile Wall Coverings,115905,Textiles,11,7863.0,1.5907742998352554,4828.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Rubber Textile Fabric,115906,Textiles,11,70004.0,-0.7384807346029991,-197678.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Coated Textile Fabric,115907,Textiles,11,49587.0,0.1208381365701498,5346.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Hose Piping Textiles,115909,Textiles,11,11432.999999999998,-0.4727691952962878,-10252.000000000002,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Conveyor Belt Textiles,115910,Textiles,11,4598.0,-0.4115689787560788,-3216.0,2022
"Coated, covered, & laminated fabrics for industrial use",1159,Textiles for technical uses,115911,Textiles,11,5019271.0,0.0618200165219497,292226.0,2022
Knitted fabrics,1160,Pile Fabric,116001,Textiles,11,193054.0,-0.4099221498500766,-134113.0,2022
Knitted fabrics,1160,Light Rubberized Knitted Fabric,116002,Textiles,11,38388.0,0.0744213384085756,2659.0,2022
Knitted fabrics,1160,Knitted or crocheted fabrics of a width not exceeding 30 cm,116003,Textiles,11,1176606.0,-0.1402460143598497,-191932.0,2022
Knitted fabrics,1160,Knitted or crocheted fabrics of a width exceeding 30 cm,116004,Textiles,11,1179321.0,0.3259528183725464,289907.0,2022
Knitted fabrics,1160,Warp knit fabrics (including those made on galloon knitting machines),116005,Textiles,11,77364.0,0.3603657464392474,20494.0,2022
Knitted fabrics,1160,Other knitted or crocheted fabrics.,116006,Textiles,11,7430887.0,-0.34290441373157,-3877798.0,2022
Knitted clothing accesories,1161,Knit Men's Coats,116101,Textiles,11,4515863.0,-0.2757706997380282,-1719542.0,2022
Knitted clothing accesories,1161,Knit Women's Coats,116102,Textiles,11,17835652.0,-0.0098179608403009,-176846.0,2022
Knitted clothing accesories,1161,Knit Men's Suits,116103,Textiles,11,50655099.0,0.5825280929819273,18646126.0,2022
Knitted clothing accesories,1161,Knit Women's Suits,116104,Textiles,11,353500747.0,0.0213048125153403,7374162.0,2022
Knitted clothing accesories,1161,Knit Men's Shirts,116105,Textiles,11,49528753.0,0.0007116081206003,35220.0,2022
Knitted clothing accesories,1161,Knit Women's Shirts,116106,Textiles,11,37366268.0,-0.1505876806318058,-6624462.0,2022
Knitted clothing accesories,1161,Knit Men's Undergarments,116107,Textiles,11,28837959.0,0.1667671408969415,4121836.999999996,2022
Knitted clothing accesories,1161,Knit Women's Undergarments,116108,Textiles,11,78128695.0,-0.060982856683531,-5073934.0,2022
Knitted clothing accesories,1161,Knit T-shirts,116109,Textiles,11,358167624.0,-0.0327044767045446,-12109727.0,2022
Knitted clothing accesories,1161,Knit Sweaters,116110,Textiles,11,263622254.0,-0.0347738582396327,-9497425.0,2022
Knitted clothing accesories,1161,Knit Babies' Garments,116111,Textiles,11,79660253.0,0.0644255053499705,4821523.0,2022
Knitted clothing accesories,1161,Knit Active Wear,116112,Textiles,11,29382635.0,0.1551182757840124,3945729.0,2022
Knitted clothing accesories,1161,Garments of Impregnated Fabric,116113,Textiles,11,23588582.0,1.059661295886865,12135931.0,2022
Knitted clothing accesories,1161,Other Knit Garments,116114,Textiles,11,143846237.0,0.0635574216623441,8596147.0,2022
Knitted clothing accesories,1161,Knit Socks and Hosiery,116115,Textiles,11,11692205.0,0.2161259931036089,2077901.0,2022
Knitted clothing accesories,1161,Knit Gloves,116116,Textiles,11,2471335.0,0.427627755652836,740257.0,2022
Knitted clothing accesories,1161,Other Knit Clothing Accessories,116117,Textiles,11,9817992.0,3.419570547756204,7596511.0,2022
Non-knitted clothing accesories,1162,Non-Knit Men's Coats,116201,Textiles,11,93803675.0,-0.1231842527967527,-13178522.0,2022
Non-knitted clothing accesories,1162,Non-Knit Women's Coats,116202,Textiles,11,352132314.0,-0.071586244156612,-27151504.0,2022
Non-knitted clothing accesories,1162,Non-Knit Men's Suits,116203,Textiles,11,458727759.0,0.0709173911467665,30377484.0,2022
Non-knitted clothing accesories,1162,Non-Knit Women's Suits,116204,Textiles,11,1849205956.0,-0.0482210415821659,-93688389.0,2022
Non-knitted clothing accesories,1162,Non-Knit Men's Shirts,116205,Textiles,11,171860860.0,0.086841021503016,13732066.0,2022
Non-knitted clothing accesories,1162,Non-Knit Women's Shirts,116206,Textiles,11,538571040.0,0.1557575449778563,72581402.0,2022
Non-knitted clothing accesories,1162,Non-Knit Men's Undergarments,116207,Textiles,11,2455588.0,-0.0490753261800647,-126728.0,2022
Non-knitted clothing accesories,1162,Non-Knit Women's Undergarments,116208,Textiles,11,16107616.0,-0.2550299396489566,-5514214.0,2022
Non-knitted clothing accesories,1162,Non-Knit Babies' Garments,116209,Textiles,11,32708603.0,-0.0481395396820394,-1654210.0,2022
Non-knitted clothing accesories,1162,Felt or Coated Fabric Garments,116210,Textiles,11,44178199.0,-0.3096662817641461,-19817225.0,2022
Non-knitted clothing accesories,1162,Non-Knit Active Wear,116211,Textiles,11,331249523.0,-0.0497955168481867,-17359149.0,2022
Non-knitted clothing accesories,1162,Other Women's Undergarments,116212,Textiles,11,122033956.0,0.0332204882259397,3923681.0,2022
Non-knitted clothing accesories,1162,Handkerchiefs,116213,Textiles,11,126899.0,-0.6624604671328597,-249054.0,2022
Non-knitted clothing accesories,1162,Scarves,116214,Textiles,11,1495402.0,-0.1299322344141188,-223317.0,2022
Non-knitted clothing accesories,1162,Neck Ties,116215,Textiles,11,115733.0,1.1029745788890302,60700.0,2022
Non-knitted clothing accesories,1162,Non-Knit Gloves,116216,Textiles,11,671838.0,-0.086556084296397,-63662.0,2022
