"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Plastics & articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,15805,1995
"Plastics & articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,1593.0000000000002,1995
"Plastics & articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,283720,1995
"Plastics & articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,214308,1995
"Plastics & articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,1024351,1995
"Plastics & articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,927060,1995
"Plastics & articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,2468523,1995
"Plastics & articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,1191137,1995
"Plastics & articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,2254801,1995
"Plastics & articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,637606,1995
"Plastics & articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,8200,1995
"Plastics & articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,3037909,1995
"Rubber & articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,524534,1995
"Rubber & articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,3039538.0000000005,1995
"Rubber & articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,48279,1995
"Rubber & articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,27035,1995
"Rubber & articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,13862,1995
"Rubber & articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,170147,1995
"Rubber & articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,15398,1995
"Rubber & articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,68421,1995
"Rubber & articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,28159497,1995
"Rubber & articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,300882,1995
"Rubber & articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,478817.00000000006,1995
"Rubber & articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,120539.99999999999,1995
"Rubber & articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,58283,1995
"Rubber & articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,151771,1995
"Raw hides & skin (non-fur)",841,"Equine and Bovine Hides",84101,"Animal Hides",8,352060,1995
"Raw hides & skin (non-fur)",841,"Sheep Hides",84102,"Animal Hides",8,2298261,1995
"Raw hides & skin (non-fur)",841,"Other Hides and Skins",84103,"Animal Hides",8,354100,1995
"Raw hides & skin (non-fur)",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,4080929,1995
"Raw hides & skin (non-fur)",841,"Tanned Sheep Hides",84105,"Animal Hides",8,28264934,1995
"Raw hides & skin (non-fur)",841,"Tanned Goat Hides",84106,"Animal Hides",8,2397093,1995
"Raw hides & skin (non-fur)",841,"Leather of Other Animals",84107,"Animal Hides",8,6877,1995
"Raw hides & skin (non-fur)",841,"Chamois Leather",84108,"Animal Hides",8,97683.00000000001,1995
"Raw hides & skin (non-fur)",841,"Patent Leather",84109,"Animal Hides",8,1357445,1995
"Raw hides & skin (non-fur)",841,"Leather Waste",84110,"Animal Hides",8,6686,1995
"Raw hides & skin (non-fur)",841,"Leather Sheets",84111,"Animal Hides",8,9686,1995
"Leather articles",842,"Saddlery",84201,"Animal Hides",8,343689,1995
"Leather articles",842,"Trunks and Cases",84202,"Animal Hides",8,20277705,1995
"Leather articles",842,"Leather Apparel",84203,"Animal Hides",8,18405211,1995
"Leather articles",842,"Leather Used in Machinery",84204,"Animal Hides",8,10035,1995
"Leather articles",842,"Other Leather Articles",84205,"Animal Hides",8,615490,1995
"Leather articles",842,"Articles of Gut",84206,"Animal Hides",8,25456,1995
"Furskins, articifial fur, & articles",843,"Tanned Furskins",84302,"Animal Hides",8,17111,1995
"Furskins, articifial fur, & articles",843,"Furskin Apparel",84303,"Animal Hides",8,17837,1995
"Wood, wood articles, & charcoal",944,"Fuel Wood",94401,"Wood Products",9,17269.000000000004,1995
"Wood, wood articles, & charcoal",944,"Rough Wood",94403,"Wood Products",9,140011,1995
"Wood, wood articles, & charcoal",944,"Sawn Wood",94407,"Wood Products",9,327535,1995
"Wood, wood articles, & charcoal",944,"Veneer Sheets",94408,"Wood Products",9,767253,1995
"Wood, wood articles, & charcoal",944,"Shaped Wood",94409,"Wood Products",9,1026118,1995
"Wood, wood articles, & charcoal",944,"Particle Board",94410,"Wood Products",9,1431726.0000000002,1995
"Wood, wood articles, & charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,59045.000000000015,1995
"Wood, wood articles, & charcoal",944,"Plywood",94412,"Wood Products",9,20654295,1995
"Wood, wood articles, & charcoal",944,"Densified Wood",94413,"Wood Products",9,1436,1995
"Wood, wood articles, & charcoal",944,"Wood Frames",94414,"Wood Products",9,1041278,1995
"Wood, wood articles, & charcoal",944,"Wood Crates",94415,"Wood Products",9,71042,1995
"Wood, wood articles, & charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,33662,1995
"Wood, wood articles, & charcoal",944,"Wood Carpentry",94418,"Wood Products",9,3625057,1995
"Wood, wood articles, & charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,240821,1995
"Wood, wood articles, & charcoal",944,"Wood Ornaments",94420,"Wood Products",9,1528441,1995
"Wood, wood articles, & charcoal",944,"Other Wood Articles",94421,"Wood Products",9,656745,1995
"Cork & cork articles",945,"Raw Cork",94501,"Wood Products",9,5002753,1995
"Cork & cork articles",945,"Debacked Cork",94502,"Wood Products",9,123435,1995
"Cork & cork articles",945,"Natural Cork Articles",94503,"Wood Products",9,4795649,1995
"Cork & cork articles",945,"Agglomerated Cork",94504,"Wood Products",9,2350242,1995
"Straw & esparto manufactures",946,"Plaiting Products",94601,"Wood Products",9,220091,1995
"Straw & esparto manufactures",946,"Basketwork",94602,"Wood Products",9,4270366,1995
"Wood pulp & paper scrap",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,1061212,1995
"Wood pulp & paper scrap",1047,"Dissolving Grades Chemical Woodpulp",104702,"Paper Goods",10,1236688,1995
"Wood pulp & paper scrap",1047,"Sulfate Chemical Woodpulp",104703,"Paper Goods",10,74803987,1995
"Wood pulp & paper scrap",1047,"Recovered Paper",104707,"Paper Goods",10,7364,1995
"Paper articles",1048,"Newsprint",104801,"Paper Goods",10,961664,1995
"Paper articles",1048,"Uncoated Paper",104802,"Paper Goods",10,421191,1995
"Paper articles",1048,"Kraft Paper",104804,"Paper Goods",10,329276,1995
"Paper articles",1048,"Other Uncoated Paper",104805,"Paper Goods",10,2175536,1995
"Paper articles",1048,"Vegetable Parchment",104806,"Paper Goods",10,3834.9999999999995,1995
"Paper articles",1048,"Corrugated Paper",104808,"Paper Goods",10,45722,1995
"Paper articles",1048,"Carbon Paper",104809,"Paper Goods",10,411252,1995
"Paper articles",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,131732,1995
"Paper articles",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,430294,1995
"Paper articles",1048,"Wallpaper",104814,"Paper Goods",10,56840,1995
"Paper articles",1048,"Other Carbon Paper",104816,"Paper Goods",10,809312,1995
"Paper articles",1048,"Letter Stock",104817,"Paper Goods",10,13884,1995
"Paper articles",1048,"Toilet Paper",104818,"Paper Goods",10,472386,1995
"Paper articles",1048,"Paper Containers",104819,"Paper Goods",10,13079974,1995
"Paper articles",1048,"Paper Notebooks",104820,"Paper Goods",10,844224,1995
"Paper articles",1048,"Paper Labels",104821,"Paper Goods",10,173490,1995
"Paper articles",1048,"Shaped Paper",104823,"Paper Goods",10,1152342,1995
"Books, newspapers, & other prints",1049,"Brochures",104901,"Paper Goods",10,1113382,1995
"Books, newspapers, & other prints",1049,"Newspapers",104902,"Paper Goods",10,4557876,1995
"Books, newspapers, & other prints",1049,"Children's Picture Books",104903,"Paper Goods",10,1759.0000000000002,1995
"Books, newspapers, & other prints",1049,"Maps",104905,"Paper Goods",10,17283,1995
"Books, newspapers, & other prints",1049,"Documents of title (bonds etc) and unused stamps",104907,"Paper Goods",10,31447,1995
"Books, newspapers, & other prints",1049,"Postcards",104909,"Paper Goods",10,1147,1995
"Books, newspapers, & other prints",1049,"Calendars",104910,"Paper Goods",10,28931.000000000004,1995
"Books, newspapers, & other prints",1049,"Other Printed Material",104911,"Paper Goods",10,2176569,1995
"Silk",1150,"Retail Silk Yarn",115006,"Textiles",11,10370,1995
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,2405,1995
"Wool & animal hair",1151,"Wool",115101,"Textiles",11,41293,1995
"Wool & animal hair",1151,"Animal Hair",115102,"Textiles",11,109534,1995
"Wool & animal hair",1151,"Prepared Wool or Animal Hair",115105,"Textiles",11,190447,1995
"Wool & animal hair",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,107687,1995
"Wool & animal hair",1151,"Non-Retail Combed Wool Yarn",115107,"Textiles",11,181059,1995
"Wool & animal hair",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,1924.0000000000002,1995
"Wool & animal hair",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,159946,1995
"Wool & animal hair",1151,"Combed Wool or Animal Hair Fabric",115112,"Textiles",11,902481,1995
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,2160278,1995
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,185014,1995
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,194376,1995
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,36741642,1995
"Cotton",1152,"Non-Retail Mixed Cotton Yarn",115206,"Textiles",11,106256,1995
"Cotton",1152,"Retail Cotton Yarn",115207,"Textiles",11,6013,1995
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,7422609,1995
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,2538808,1995
"Cotton",1152,"Light Mixed Woven Cotton",115210,"Textiles",11,1073282,1995
"Cotton",1152,"Heavy Mixed Woven Cotton",115211,"Textiles",11,744155.0000000001,1995
"Cotton",1152,"Other Cotton Fabrics",115212,"Textiles",11,647592,1995
"Vegetable textile fibers, paper yarn & fabrics",1153,"Sisal, Agave, raw, processed, not spun, tow and waste",115304,"Textiles",11,26523.000000000004,1995
"Vegetable textile fibers, paper yarn & fabrics",1153,"Coconut and Other Vegetable Fibers",115305,"Textiles",11,44492,1995
"Vegetable textile fibers, paper yarn & fabrics",1153,"Other Vegetable Fibers Yarn",115308,"Textiles",11,8256,1995
"Vegetable textile fibers, paper yarn & fabrics",1153,"Flax Woven Fabric",115309,"Textiles",11,73320,1995
"Vegetable textile fibers, paper yarn & fabrics",1153,"Jute Woven Fabric",115310,"Textiles",11,14572.000000000002,1995
"Man-made filaments",1154,"Artificial Filament Sewing Thread",115401,"Textiles",11,42501,1995
"Man-made filaments",1154,"Non-Retail Synthetic Filament Yarn",115402,"Textiles",11,8379691,1995
"Man-made filaments",1154,"Non-Retail Artificial Filament Yarn",115403,"Textiles",11,55730,1995
"Man-made filaments",1154,"Synthetic Monofilament",115404,"Textiles",11,315728,1995
"Man-made filaments",1154,"Retail Artificial Filament Yarn",115406,"Textiles",11,844.0000000000001,1995
"Man-made filaments",1154,"Synthetic Filament Yarn Woven Fabric",115407,"Textiles",11,11152410,1995
"Man-made filaments",1154,"Artificial Filament Yarn Woven Fabric",115408,"Textiles",11,3469466,1995
"Man-made staple fibres",1155,"Synthetic Filament Tow",115501,"Textiles",11,71323,1995
"Man-made staple fibres",1155,"Unprocessed Synthetic Staple Fibers",115503,"Textiles",11,162019,1995
"Man-made staple fibres",1155,"Unprocessed Artificial Staple Fibers",115504,"Textiles",11,562,1995
"Man-made staple fibres",1155,"Artificial Fibers Waste",115505,"Textiles",11,226353,1995
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Sewing Thread",115508,"Textiles",11,19639,1995
"Man-made staple fibres",1155,"Non-Retail Synthetic Staple Fibers Yarn",115509,"Textiles",11,16427169,1995
"Man-made staple fibres",1155,"Non-Retail Artificial Staple Fibers Yarn",115510,"Textiles",11,109084,1995
"Man-made staple fibres",1155,"Retail Artificial Staple Fibers Yarn",115511,"Textiles",11,69134,1995
"Man-made staple fibres",1155,"Synthetic Fabrics",115512,"Textiles",11,267468,1995
"Man-made staple fibres",1155,"Light Synthetic Cotton Fabrics",115513,"Textiles",11,2985966,1995
"Man-made staple fibres",1155,"Heavy Synthetic Cotton Fabrics",115514,"Textiles",11,583770,1995
"Man-made staple fibres",1155,"Other Synthetic Fabrics",115515,"Textiles",11,5921814,1995
"Man-made staple fibres",1155,"Woven Fabric of Synthetic Staple Fibers",115516,"Textiles",11,5490867,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Wadding",115601,"Textiles",11,534236,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Felt",115602,"Textiles",11,5119,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Non-woven Textiles",115603,"Textiles",11,2690400,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Rubber Textiles",115604,"Textiles",11,79820,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Gimp Yarn",115606,"Textiles",11,89228,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Twine and Rope",115607,"Textiles",11,291013,1995
"Wadding, felt, nonwovens, twin, ropes, & articles thereof",1156,"Other Articles of Twine and Rope",115609,"Textiles",11,6198,1995
"Carpets & textile floor covers",1157,"Knotted Carpets",115701,"Textiles",11,31633585,1995
"Carpets & textile floor covers",1157,"Hand-Woven Rugs",115702,"Textiles",11,8640396,1995
"Carpets & textile floor covers",1157,"Tufted Carpets",115703,"Textiles",11,782720,1995
"Carpets & textile floor covers",1157,"Felt Carpets",115704,"Textiles",11,268509,1995
"Carpets & textile floor covers",1157,"Other Carpets",115705,"Textiles",11,942757,1995
"Special woven fabrics and tapestries",1158,"Woven Fabrics",115801,"Textiles",11,10881763,1995
"Special woven fabrics and tapestries",1158,"Terry Fabric",115802,"Textiles",11,3500,1995
"Special woven fabrics and tapestries",1158,"Gauze",115803,"Textiles",11,129611.99999999999,1995
"Special woven fabrics and tapestries",1158,"Tulles and Net Fabric",115804,"Textiles",11,1121571,1995
"Special woven fabrics and tapestries",1158,"Hand-Woven Tapestries",115805,"Textiles",11,25991.000000000004,1995
"Special woven fabrics and tapestries",1158,"Narrow Woven Fabric",115806,"Textiles",11,2518626,1995
"Special woven fabrics and tapestries",1158,"Labels",115807,"Textiles",11,64756.00000000001,1995
"Special woven fabrics and tapestries",1158,"Ornamental Trimmings",115808,"Textiles",11,570978,1995
"Special woven fabrics and tapestries",1158,"Metallic Fabric",115809,"Textiles",11,542127,1995
"Special woven fabrics and tapestries",1158,"Embroidery",115810,"Textiles",11,7915847,1995
"Special woven fabrics and tapestries",1158,"Quilted Textiles",115811,"Textiles",11,115881,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Gum Coated Textile Fabric",115901,"Textiles",11,7915,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Polyamide Fabric",115902,"Textiles",11,17954,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Plastic Coated Textile Fabric",115903,"Textiles",11,418050,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Rubber Textile Fabric",115906,"Textiles",11,47749,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Coated Textile Fabric",115907,"Textiles",11,4877,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Textile Wicks",115908,"Textiles",11,55738.00000000001,1995
"Coated, covered, & laminated fabrics for industrial use",1159,"Textiles for technical uses",115911,"Textiles",11,146929,1995
"Knitted fabrics",1160,"Pile Fabric",116001,"Textiles",11,2817861,1995
"Knitted fabrics",1160,"Light Rubberized Knitted Fabric",116002,"Textiles",11,641571,1995
"Knitted clothing accesories",1161,"Knit Men's Coats",116101,"Textiles",11,3280795,1995
"Knitted clothing accesories",1161,"Knit Women's Coats",116102,"Textiles",11,1757672,1995
"Knitted clothing accesories",1161,"Knit Men's Suits",116103,"Textiles",11,28683070,1995
"Knitted clothing accesories",1161,"Knit Women's Suits",116104,"Textiles",11,53381727,1995
"Knitted clothing accesories",1161,"Knit Men's Shirts",116105,"Textiles",11,12440886,1995
"Knitted clothing accesories",1161,"Knit Women's Shirts",116106,"Textiles",11,7556728,1995
"Knitted clothing accesories",1161,"Knit Men's Undergarments",116107,"Textiles",11,24516117,1995
